Date,close,open,lowest,highest,total_vol,mean_vol,std_vol,news,is_up
2017-02-15,31.702,31.72,31.468,31.897,115058128,295020.841025641,345065.62881129014,"['Apple topples Samsung as No 1 in smartphone market: Gartner\nSamsung is also facing growing competition in the mid-tier and entry-level smartphone segments from Huawei, Oppo, BBK and Gionee, which all saw their sales growing.\n']",0
2017-02-16,31.663,31.688,31.52,31.811,74619092,191331.00512820514,236514.94169057164,"Apple tops Fortune's most admired companies list
Others in the top ten include Berkshire Hathaway, Disney, Alphabet, General Electric, Southwest Airlines, Facebook and Microsoft.
",1
2017-02-17,31.748,31.712,31.58,31.785,68302460,175134.5128205128,527999.3852220107,"View: India-made iPhone would be a great advertisement for ‘Make in India’
Besides a boost to our domestic economy and jobs, there are other benefits too. On every gleaming white iPhone box shipped, it currently states `Made in China'.
",1
2017-02-21,31.978,31.891,31.786,32.01,70946888,181915.09743589745,288063.3010799276,"[""Travelling to a place where you don't speak the local language? This app can be your translator\nThe best part? You don't need to have an active data connection for it to work .\n"", ""Apple's upcoming iPhone helps Foxconn's gravity-defying act\nApple, which accounts for half the company's revenue, played a pivotal role in the stock's recent buoyancy.\n"", 'Comparing HCL to Infosys is like comparing apples to oranges: Roshni Nadar Malhotra, HCL Corporation\nRoshni Nadar Malhotra says that the only difference between HCL and them is the fact that HCL as well as Wipro is largely controlled by a family.\n', 'Government \'favourably\' considering Apple\'s proposal to set up plant here\n""Although no final call has been taken and the proposal has to be finally approved by the PMO but a few states are ready to welcome them,"" sources said.\n', ""Government 'favourably' considering Apple's proposal\nLast month, Apple Inc had indicated to the government that it is ready with a blueprint to begin manufacturing iPhones in India but wants fiscal concessions, including Customs duty waiver on import of components.\n"", ""Government 'favourably' considering Apple's proposal\nLast month, Apple Inc had indicated to the government that it is ready with a blueprint to begin manufacturing iPhones in India but wants fiscal concessions, including Customs duty waiver on import of components.\n"", ""Rebels may turn ruling Samajwadi Party's apple cart\nBitter family feud in the Yadav family which created bad blood among workers at grassroot level also left them confused as to whom to back.\n""]",1
2017-02-22,32.074,31.931,31.817,32.096,58752300,150646.92307692306,197750.0657618647,"SHOWCASE-Soccer-Berahino certain Hughes will unlock his potential
SOCCER-ENGLAND-TOT-STK/BERAHINO:SHOWCASE-Soccer-Berahino certain Hughes will unlock his potential
",0
2017-02-23,31.94,32.144,31.861,32.181,67896004,174092.31794871794,192866.73187036745,"MeitY may clear investment plans worth Rs 29,500 crore in next few months
Govt is currently accessing offers from as many as 80 firms. Entailing a total spend of nearly Rs 1.32 lakh crore, 72 mobile and component manufacturing facilities have already started their operations
",1
2017-02-24,31.966,31.697,31.623,31.986,70417248,180557.04615384617,322883.9392404127,"[""Saudi Aramco's valuation could be cut drastically and puncture Saudi dreams of a killing\nIndustry executives, analysts and investors said their analysis suggests Aramco is worth no more than half, and maybe as little as a fifth, of that amount.\n""]",1
2017-02-27,32.036,32.043,31.856,32.17,63006376,161554.81025641024,241980.84896663163,"There are multiple Apples in India as it is the fastest growing economy right now: Raamdeo Agrawal
Buffett has now categorised investments into two categories – marketable securities and permanently strategic investments.
",1
2017-02-28,32.048,32.038,31.955,32.17,65906388,168990.73846153845,166469.94175315564,"There are multiple Apples in India as it is the fastest growing economy right now: Raamdeo Agrawal
Buffett has now categorised investments into two categories – marketable securities and permanently strategic investments.
",1
2017-03-01,32.703,32.272,32.164,32.805,119892092,307415.6205128205,314767.04463069513,"['Warren’s sumptuous Buffett lacks market cues; but scrupulously ‘micro’ in insights\nThe staple Buffett candour is writ on every page, so is his rock-solid conviction including his incisive take on the emotion of fear.\n']",0
2017-03-02,32.502,32.75,32.436,32.836,85830320,220077.7435897436,232966.45956289675,"Saudi Arabia is all set for the world's biggest IPO: Here are the vital stats
Saudi Arabia is aiming to sell 5 per cent of Saudi Aramco. The share sale would be worth $100 billion, four times the world's biggest IPO of Alibaba.
",1
2017-03-03,32.698,32.524,32.396,32.731,62978232,161482.64615384614,185024.77187677982,"Saudi Arabia is all set for the world's biggest IPO: Here are the vital stats
Saudi Arabia is aiming to sell 5 per cent of Saudi Aramco. The share sale would be worth $100 billion, four times the world's biggest IPO of Alibaba.
",0
2017-03-06,32.593,32.619,32.398,32.717,60204660,154370.92307692306,141973.2497352218,"Donald Trump is probably helping China create its own Silicon Valley. Here's how
Consider the impact on the US if global leaders such as Apple Inc., Microsoft Corp. and Qualcomm Inc. -- which all have research and development centres in China.
",1
2017-03-07,32.633,32.542,32.443,32.766,55867956,143251.16923076924,154696.1861619279,"Donald Trump once owned property under iconic New York Apple store
That’s when Apple came up with the idea to put the store underground, with only a 900 square foot footprint above ground.
",0
2017-03-08,32.52,32.495,32.45,32.724,57562380,147218.3631713555,149757.09759494753,"China's Didi opens R&D centre in US to attract global talent
The DIDI Labs in Mountain View, California will primarily focus on big-data-based security and intelligent driving technology, and are a landmark step for the company to create a global innovation nexus.
",0
2017-03-09,32.443,32.373,32.036,32.487,68525248,175705.7641025641,310194.45166711917,"Dreading Monday blues? Here's how to make the first day of the week a fun-day
Mondays bring with it deadlines, demands and discussions. However, the start of the week doesn't always have to be gloomy.
",1
2017-03-10,32.553,32.52,32.408,32.62,62784236,160985.22051282052,176214.6330162059,"Tim Cook and Sundar Pichai have dinner together, Silicon Valley can't stop obsessing over their picture
The CEOs of Apple and Google have left the rumour mills abuzz with their meeting.
",1
2017-03-13,32.562,32.523,32.45,32.637,50596756,129735.27179487179,151258.60087259903,"[""Android users to soon get these two WhatsApp 'iOS' features\nIn the latest update, the messaging platform finally makes buttons separate for voice and video calls for Android users.\n""]",0
2017-03-14,32.513,32.621,32.455,32.688,49135400,125988.20512820513,153842.97734707224,"[""How does it feel to work for a fascist, Indian woman asks Donald Trump's press secretary\nSpicer told reporters at his daily news conference that the United States is a free country and people have right to act how they want.\n""]",1
2017-03-15,32.857,32.591,32.498,32.946,78373520,200957.7435897436,223422.21581592696,"[""Donald Trump's merit-based immigration system may actually help Indian IT companies\nNasscom's head of corporate communications, Kavita Doshi, said Trump's stance on this issue has been consistent with what he has said earlier.\n"", 'Apple sets out on expansion spree with 100 stores\nThe Apple Authorised Resellers are a format through which the company plans to widen its presence in highrental, high street locations.\n']",1
2017-03-16,32.913,32.92,32.787,33.009,63392988,162546.12307692308,187201.90553082095,"[""This is how you can make your smartwatch 'smarter'\nYou can't get away from the idea that quite a few are still unconvinced that the smartwatch is worth investing in.\n""]",0
2017-03-17,32.731,32.941,32.7,33.004,99096896,254094.60512820512,1916573.8004815204,"[""Michelin Star chefs are making their way to India! Here's how to experience their delectable creations\nThe Taj, and Oberoi group of hotels are bringing some of the world's best chefs home.\n""]",1
2017-03-20,33.101,32.839,32.78,33.121,65767712,168635.158974359,194731.72681415052,"Amazon likely to launch Amazon Prime Music early next year
The planned launch of the Prime music service follows the introduction last year of Amazon’s video streaming service in India, for which the company has allotted Rs 2,000 crore.
",0
2017-03-21,32.717,33.309,32.663,33.426,132767756,340430.1435897436,304122.18837785005,"Government has not accepted demands of Apple: Nirmala Sitharaman
To a question in Rajya Sabha on whether the government has accepted most of the demands of the iphone manufacturer, Commerce and Industry Minister Nirmala Sitharaman said: ""No"".
",1
2017-03-22,33.086,32.834,32.67,33.145,86454780,221678.92307692306,292088.3304206928,"['need2know: Seven market-moving macro triggers to watch today\nIndia could end up as the third largest consumer economy by 2025 according to a report by the Boston Consulting Group (BCG).\n', ""Here's everything you can expect from Apple's upcoming event\nThe tech giant is expected to launch a 128GB variant of the iPhone SE.\n"", 'Apple officials take up duty wish-list with Finance Ministry\nThese concessions would help the company get component makers to set up units in the country as it cannot source inputs locally.\n', 'Apple officials take up duty wish-list with Finance Ministry\nThese concessions would help the company get component makers to set up units in the country as it cannot source inputs locally.\n']",0
2017-03-23,32.967,33.062,32.868,33.141,68071816,174543.11794871796,150717.87019833547,"['Apple likely to start making iPhones in India over next 2 months: Report\nWSJ quoting Indian officials said the move, a first for the company, will bolster the company’s chances of gaining a foothold in the fast-growing market.\n', 'India rejects Apple’s key demands on tax incentives\nThe first plant being set up by contract manufacturer Wistron, which will assemble iPhones in Bengaluru, will not get affected as the concession demands do not pertain to this plant.\n']",0
2017-03-24,32.899,33.105,32.808,33.178,71588500,183560.2564102564,261970.1133682538,"['Apple may have to wait for GST rollout, says Nirmala Sitharaman\n""GST will be coming soon. So, tax-related incentives demanded by Apple will have to be looked from a different angle,"" Sitharaman said.\n']",1
2017-03-27,32.958,32.535,32.403,33.056,73422092,188261.77435897436,265165.7665021619,"[""From borderless displays to curved screens, here's how your smartphone is changing this year\nInnovative displays are the most striking feature of the latest cutting-edge smartphones\n"", 'Government working on options for duty sops sought by Apple\nAlthough the Finance Ministry has prima facie rejected the demands of the US-based technology major, senior executives of the company met an inter-ministerial group recently to deliberate upon the issue.\n', ""Samsung Galaxy S8: Rumoured price, specifications and more\nThe smartphone is rumoured to cost around Rs 61,000, while the 'Plus' variant, is expected to cost more that Rs 69,000.\n""]",1
2017-03-28,33.643,32.923,32.871,33.716,111694172,286395.3128205128,228156.15914749115,"Smart bosses: Rana Kapoor and Vijay Shekhar Sharma swear by their smartphones!
Corporate India’s luminaries show the stuff it takes to stay ahead in the game.
",1
2017-03-29,33.725,33.587,33.472,33.821,92828524,238021.8564102564,241967.33949653892,"Smart bosses: Rana Kapoor and Vijay Shekhar Sharma swear by their smartphones!
Corporate India’s luminaries show the stuff it takes to stay ahead in the game.
",0
2017-03-30,33.669,33.746,33.544,33.824,65311768,167466.0717948718,171319.2866928323,"Apple opens its Accelerator program in Bengaluru
Each week, Apple experts will lead briefings and provide one-on-one app reviews for developers, the company said in a statement Friday.
",0
2017-03-31,33.611,33.478,33.43,33.77,59083884,151497.13846153847,224685.08692957697,"['You can pay via UPI by scanning QR codes\nHota added that the MDR on UPI could come down if the RBI reduces the fee on debit cards. The RBI on Thursday said it needs more time to decide on new rates on debit cards.\n', 'Xiaomi billionaire CEO is doubling smartphone bet on India\nXiaomi’s had a challenging few years but its business is once again expanding at a healthy clip, Lei said in an interview. He expects to double revenue in India this year.\n', ""Wall Street's dirty secret is out! Illegal information being trafficked via WhatsApp\nJust about everyone in finance is embracing these apps as a virtually untraceable way to circumvent compliance, get around the HR and keep bosses in the dark.\n""]",1
2017-04-03,33.618,33.615,33.439,33.735,63980484,164052.52307692307,166179.44610893592,"We are going from 34 countries to 80 countries this year: Shane Smith, CEO and Co-Founder, Vice Media
There is a lot of frustration and because there is frustration, obviously there is lot of opportunity and wide space to go out and record that frustration.
",1
2017-04-04,33.866,33.519,33.467,33.915,67433964,172907.6,136133.56725524776,"['Import of Washington Apples pegged about 6 million boxes in 2016-17\nExports to India stood at around three million boxes in 2015-16, Washington Apple Commission, International Marketing Director, Rebecca Lyons said here.\n', 'Apple asked to follow government’s phased manufacturing plan\nThe revenue department will decide on custom duty exemptions for imported components based on the view taken by the electronics ministry.\n', 'We are interested in Aadhaar and Make in India: Sebastien Soriano, Chairman, Berec\n""We were quite impressed with the decision of Trai last year to ban Free Basics services and we wanted an exchange to understand if we have the same mindset,"" said Soriano.\n']",0
2017-04-05,33.692,33.812,33.617,34.048,92537716,237276.19487179487,267628.5135952753,"Google Play Music launches subscriptions in India at Rs 89 per month
This launch comes about six months after Google launched its music store Google Play Music in India.
",0
2017-04-06,33.611,33.785,33.532,33.828,68442596,175493.8358974359,206505.80524167567,"['Google offers Play Music service in India for Rs 89/month\nAs part of the introductory offer, the service will be available for Rs 89 per month for those signing up within the first 45 days, Google India said in a statement.\n']",0
2017-04-07,33.533,33.671,33.49,33.749,54665856,140168.86153846153,140119.9733895208,"Apple's 'new' iPad 9.7-inch now available for pre-order in India
Available in silver, gold and space gray variants, the iPad is priced at Rs 28,900 for the 32GB Wi-Fi only model.
",0
2017-04-10,33.491,33.613,33.404,33.678,57247816,146789.2717948718,141722.5521021169,"[""Made Rs 8-10 crore but associates siphoned most cash, claims con call mastermind\nConfessing his guilt to the police regarding his involvement in the criminal network, Shaggy , however, presented himself as a 'victim of circumstances'.\n"", ""Apple's RED iPhone 7, 7 Plus finally available for pre-order in India\nThe 128GB and 256GB variants are listed for Rs 70,000 and Rs 80,000 respectively.\n""]",0
2017-04-11,33.131,33.423,32.74,33.555,105211456,269772.9641025641,287065.70732347085,"['need2know: Seven things you must know to start your day on D-Street\nThe Securities and Exchange Board of India (Sebi) is in favour of a major overhaul of the way boards of listed firms discharge their duties, including for appointment and removal of directors, and also wants their audit committee to be empowered to identify future risks.\n', 'Average sale price of smartphones went up by 3% last year, still found takers\nASPs rose by as much as 20 per cent to cross Rs 10,000 for the first time ever in 2017, we will continue to see growth in the mid-premium segment,"" Sen said.\n', 'Qualcomm claims Apple made threats and lied to regulators\nThe world’s largest maker of phone semiconductors responded to a January lawsuit from Apple with counterclaims for damages late Monday, alleging the iPhone maker breached contractual pledges.\n', ""Stellar Search's Shailja Dutt's travel recommendation: South Africa for its adventure sports\nA Sinatra fan, Dutt loves South Africa for its adventure sports.\n"", 'Won’t relax local sourcing norms for any company: Nirmala Sitharaman\nCupertino-based Apple had earlier asked the government to relax the 30% sourcing norms while submitting its proposal for single brand retail.\n']",1
2017-04-12,33.171,33.14,32.962,33.274,69898492,179226.90256410255,183742.69213946676,"['need2know: Seven things you must know to start your day on D-Street\nThe Securities and Exchange Board of India (Sebi) is in favour of a major overhaul of the way boards of listed firms discharge their duties, including for appointment and removal of directors, and also wants their audit committee to be empowered to identify future risks.\n', 'Average sale price of smartphones went up by 3% last year, still found takers\nASPs rose by as much as 20 per cent to cross Rs 10,000 for the first time ever in 2017, we will continue to see growth in the mid-premium segment,"" Sen said.\n', 'Qualcomm claims Apple made threats and lied to regulators\nThe world’s largest maker of phone semiconductors responded to a January lawsuit from Apple with counterclaims for damages late Monday, alleging the iPhone maker breached contractual pledges.\n', ""Stellar Search's Shailja Dutt's travel recommendation: South Africa for its adventure sports\nA Sinatra fan, Dutt loves South Africa for its adventure sports.\n"", 'Won’t relax local sourcing norms for any company: Nirmala Sitharaman\nCupertino-based Apple had earlier asked the government to relax the 30% sourcing norms while submitting its proposal for single brand retail.\n']",0
2017-04-13,33.002,33.19,32.971,33.327,58651248,150387.8153846154,172184.00053546697,"['Apple wants to set up selective manufacturing in India: Government\nApple has sought concessions such as duty exemption on manufacturing and repair units, components, capital equipment for smartphone manufacturing for a period of 15 years.\n']",1
2017-04-17,33.18,33.072,32.929,33.208,53177348,136352.17435897436,217727.42304373402,"[""Apple is having a tough time finding 9000 trees for their swanky new campus\nThe business of buying trees is 'surprisingly cutthroat'.\n"", 'Apple, Coke, Airtel among cos pulled up for 143 misleading ads\nASCI upheld a total of 102 complaints in healthcare category, 20 in education, seven in personal care, six in food and beverages and eight advertisements from other categories.\n']",0
2017-04-18,33.037,33.089,32.985,33.248,48533156,124443.98974358974,121983.15398531701,"['Samsung disables Bixby button remapping! It can no longer perform other functions on Galaxy S8, S8+\nAccording to a report, the Bixby button could be used to open other applications as well.\n', ""Samsung's Galaxy S8 arrives at a critical time for smartphones\nThe most important blockbuster phone for 2017 is the S8, and it so far has not disappointed smartphone fans.\n"", 'Smart names, smart futures!\nLittle Rashtrapati and Pradhan Mantri getting the job could make it confusing.\n', ""Oh, Snap(chat)! Actress Miranda Kerr faces Twitter flak for fiancé Evan Spiegel's 'poor India’ comment\nIn a truly bizarre display of national pride, Indians are dissing Kerr on all possible social media platforms.\n""]",0
2017-04-19,32.906,33.175,32.831,33.239,54301924,139235.70256410257,136739.1492494147,"[""Samsung S8 launches in India today! Here's what is in store for you\nThe phone's hardware innovations - wireless charging and a top-of-the-line camera - are already creating a buzz.\n"", ""All CEOs must read Tim Cook and Kunal Bahl's letters to their employees\nWhen it comes to business, these corporate bosses know that it’s not enough to just engage your customers and investors.\n"", 'Amazon launches Fire TV Stick in India at Rs 3,999\nPriced at Rs 3,999, the device can be plugged into any high definition television and used to stream video and audio content, apps and games.\n', ""Apple readies iPhone overhaul for smartphone's 10th anniversary\nAll the new iPhones will run iOS 11, a mobile operating system that will include a refreshed user-interface.\n""]",1
2017-04-20,33.323,33.072,32.997,33.454,76591316,196387.98974358974,201620.1080857102,"Indian handset market headed for consolidation, 4G expansion by Jio, others driving smartphone growth
The fast pace of growth in the smartphone segment is set to attract investments from Apple which is seeing growth slowing in its major markets like China
",0
2017-04-21,33.283,33.332,33.158,33.398,56111380,143875.33333333334,307072.91366407706,"Indian handset market headed for consolidation, 4G expansion by Jio, others driving smartphone growth
The fast pace of growth in the smartphone segment is set to attract investments from Apple which is seeing growth slowing in its major markets like China
",1
2017-04-24,33.601,33.532,33.469,33.695,54049996,138589.73333333334,161888.02882055327,"Summer diet: A banana a day will keep nausea away
Include these foods in your diet to stay active and avoid chances of acidity during the hot days.
",1
2017-04-25,33.812,33.756,33.631,33.917,58937784,151122.52307692307,168627.00295555269,"Planning to buy a smartwatch? Here are the 7 best options to consider
From the Apple Watch to Asus ZenWatch 3, we've got them all covered.
",0
2017-04-26,33.608,33.744,33.515,33.847,65426792,167761.00512820514,167155.86749615075,"Spotlight: Here are the best gadgets from around the world
Tech enthusiasts alert! Here's the round up of the latest technology that is trending worldwide.
",1
2017-04-27,33.639,33.697,33.5,33.744,42863028,109905.2,122571.76948628284,"Rupee to outperform EM pack over next few years: Suyash Choudhary, IDFC MF
We are very far from an actual rate hike and would expect the RBI to be on a very prolonged hold..
",0
2017-04-28,33.603,33.634,33.49,33.777,57992696,148699.22051282052,191015.99515912254,"['Samsung Galaxy S8 Plus review: A stunning smartphone with mind-boggling features\nSamsung has put two great cameras in the S8 Plus built with dual pixel technology.\n', 'Over 29 million smartphones shipped to India in Q1: Report\nShobhit Srivastava, Research Analyst at Counterpoint, said the average selling price of smartphones in India increased by Rs 2,000 during the March quarter.\n', ""Can't wait for the iPhone 8? Here's a glimpse of what it may look like\nThis concept video shows a realistic look of what the final product may look like.\n""]",1
2017-05-01,34.286,33.97,33.886,34.455,102753132,263469.56923076924,300369.4161627011,"['Government wants Apple to consider new policy for local manufacturing\nWe want them to understand how phased manufacturing programme will work and how they can dovetail into that,"" Ministry of Electronics and IT Secretary Aruna Sundararajan said.\n', ""Government's approval to PMP in assembling mobile parts will boost investment\nThe approval to phased manufacturing programme is aimed at increasing domestic value addition under Make in India that, backed by incentives and tariffs.\n"", 'Apple India set to make its online store debut this year\nApple plans to differentiate its online store in India from marketplaces like Amazon and Flipkart by offering various value-added services to customers.\n']",1
2017-05-02,34.499,34.483,34.326,34.663,125298528,321278.27692307695,305332.7823854563,"Apple eyeing to tap India's huge potential: Tim Cook
""We continue to strengthen our local presence across the entire ecosystem, and we're very optimistic about our future in this remarkable country,"" said Tim Cook.
",0
2017-05-03,34.403,33.956,33.725,34.523,155462928,398622.8923076923,469782.37985704385,"['US apple sector targets grass root India as special thrust area\nDespite being world’s fifth largest apple producer, India, with huge hidden potential, has become an important target market for US Apple sector, world’s second largest producer of the fruit after China.\n', ""Revealed: Oppo, Vivo's Rs 2,200 crore marketing strategy to overtake Samsung in India\nThe tactic of the Chinese duo is aimed at overtaking market leader Samsung in the next one year in the Rs 6,000-20,000 smartphone segment.\n"", 'Apple sets record revenue growth in India for March quarter\nApple is making inroads into India, the world’s fastest-growing smartphone market, where it has a marginal share.\n', 'Apple sets record revenue growth in India for March quarter\nApple is making inroads into India, the world’s fastest-growing smartphone market, where it has a marginal share.\n', 'Chandrababu Naidu to sign California as sister state of Andhra Pradesh\nNaidu will visit the campuses of technology giants in the Silicon Valley to invite them to Andhra to invest.\n', 'Phased manufacturing programme may boost mobile handset manufacturing to $500 billion: Government\nAlternatives such as reimbursement to companies through the ministry of electronics and IT or at the state level are also being considered.\n']",0
2017-05-04,34.281,34.355,34.085,34.441,75812144,194390.11282051282,220247.1718774336,"['US apple producers to target small towns in India\nAs part of its new, five-year strategic plan, Washington Apple Commission has taken initiative to focus sharper and spending higher in five key international markets including India.\n', 'Buoyed by record growth, Apple invests ‘Ton of Energy’ in India\nApple CEO Tim Cook said the company was investing a “ton of energy” in the Indian market where it witnessed a record revenue growth of more than 20%.\n', 'Buoyed by record growth, Apple invests ‘Ton of Energy’ in India\nApple CEO Tim Cook said the company was investing a “ton of energy” in the Indian market where it witnessed a record revenue growth of more than 20%.\n', '4G roll-out in India is fastest in world: Tim Cook\nIn an earnings call with investors, Cook said the company has been investing money and energy in the country , encouraged by the 4G network growth.\n']",1
2017-05-05,34.847,34.37,34.307,34.872,90697252,232557.05641025642,223124.21103146396,"Bullish on India a lip service? ETFs, others are leaving India: N Jayakumar, Prime Securities
It is a grinding slow rally where any correction should be used to buy into, but people do not get into it.
",1
2017-05-08,35.795,34.948,34.838,35.976,168087372,430993.26153846155,340413.5923475135,"Indians make 50 mn minutes of WhatsApp video calls daily, highest in the world!
WhatsApp is also home to over 200 million monthly active users. This is the highest base for WhatsApp that has over a billion users globally.
",1
2017-05-09,36.022,35.926,35.871,36.253,124122712,318263.3641025641,353436.19937827135,"Western shoppers fuel bounce in ‘Made in Asia’ goods
Annual revenues at the closely held company have grown steadily to more than $300 million. It’s just one example of how Asia’s export engines are motoring again
",0
2017-05-10,35.853,35.961,35.558,36.033,84516332,216708.54358974358,193349.6311199559,"Akshay Dhoot, Bhavin Turakhia swear by these apps for health, wealth and happiness
Here are some of the top apps they recommend.
",1
2017-05-11,36.16,35.93,35.751,36.211,75017208,192351.8153846154,182368.91102856526,"Get over ‘Gangnam Style’, Psy’s new music videos will get you grooving
South Korean singer's new music videos for his eighth album are a must watch.
",1
2017-05-12,36.668,36.447,36.305,36.764,112363496,288111.5282051282,335061.38970587595,"Rupee is market determined, why should government interfere, asks Nirmala Sitharaman
The minister says that overpriced rupee will not help exporters but that is something which needs to be watched carefully.
",0
2017-05-15,36.569,36.609,36.394,36.818,77263880,198112.5128205128,263664.42884876917,"['Stock coma outlasts earnings as S&P 500 fails round number test\nThe index has been hovering just below 2,400 for two weeks and closed at a record 2,399.63.\n', 'Mom, this is a small token for all that you have done!\nWith just few more hours to go, this comprehensive list will solve all your problems.\n', ""Siriously Susan: Millions ask her for advice, now meet the voice behind Apple's Siri\nSusan Bennett, now 67, is a voiceover artist and singer from Atlanta in the US.\n"", 'What I read this week: Quality jobs vanishing fast in IT, telecom, finance\nAt ground level, India has been witnessing a steady shrinkage in quality jobs.\n', 'ET recommendations: Block Tank Wars 2; WrappUp; SanDisk iXpand Mini\nBlock Tank Wars 2 is what happens when old-school arcade game meets modern 3D graphics. It’s obviously inspired by the original Tank arcade game.\n', ""Prime members drove Amazon's Great Indian Sale; customer acquisition grew 235% in Tier 2 & 3 cities\nPrime members get unlimited free expedited shipping, early and exclusive access to deals, and unlimited video streaming for an annual promotion fee of Rs 499.\n"", ""27% off on Apple iPhone 7, Google Pixel sees price drop of 13K: Flipkart's Day 2 Sale\nThe etailer is also offering 'Blockbuster Exchange Offers' on several mobilephone brands and has made it easier for the buyers to sort through the website by listing top deals category-wise.\n""]",0
2017-05-16,36.52,36.637,36.316,36.679,63643004,163187.18974358976,167265.29810830322,"With the increasing threat to cyber security, it's time to move to legit software; here's how
Software costs have dropped dramatically, especially in high piracy markets.
",0
2017-05-17,35.282,36.21,35.14,36.329,169978768,435842.9948717949,468176.5899706873,"With the increasing threat to cyber security, it's time to move to legit software; here's how
Software costs have dropped dramatically, especially in high piracy markets.
",1
2017-05-18,35.825,35.569,35.474,36.04,114279456,293024.24615384615,304967.8747471025,"['India-made iPhones likely to be available from next week\nLocal manufacturing in Bengaluru is expected to help Apple price its phones more competitively in India as it currently attracts additional duty on imports.\n', ""Recipe: Bring in the weekend early with this easy-to-make, yummy Paan Martini\nIt's perfection in a glass!\n"", ""In 5 days, Flipkart does a month's worth of business\nFlipkart concluded its 5-day 'Big 10 Sale' on May 18 and the etailer claims to have surpassed its own targets as well as national average in important categories.\n"", ""need2know: Nine things to know before starting your day on D-Street\nThe government has approved a Rs 70,000-crore quantum leap in India's nuclear energy generation capacity.\n"", ""How Tesla's Elon Musk spurned Uber's offer on self-driving cars\nKalanick pitched Musk on teaming up against Apple, according to Wild Ride, a book by Fortune magazine’s Adam Lashinsky scheduled for release next week.\n"", 'E-tailers redial price war on mobiles\nHome-grown online retailer Flipkart, which has gained market share over the last two-quarters in smartphones against Amazon, is expected to have clocked Rs 800-1,000 crore gross sales from mobiles during its ongoing Big 10 festival.\n']",1
2017-05-19,35.951,36.067,35.826,36.19,89233356,228803.47692307693,534233.374940053,"['Apple selling \'Made in India\' iPhones on trial basis\nThe technology major a couple of days back had said that it was ""beginning initial production of a small number of iPhone SE in Bengaluru"".\n']",1
2017-05-22,36.165,36.184,35.892,36.331,73926260,189554.5128205128,216539.0071685608,"['China players like Xiaomi, Oppo may dominate overall handset space this quarter: CMR\nChinese vendors have captured 40% of the overall market and recorded 180% year-on-year revenue growth in the January-March quarter, according to CMR.\n', 'Why worry about next-door neighbour when our competition is global, asks Telangana minister KT Rama Rao\n""Hyderabad has many inherent natural advantages which no other city has. Comparing Hyderabad with Amaravati is unfair,"" KT Rama Rao said.\n', ""SoftBank's Vision Fund raises $93 billion in its first close\nMore than $93 billion has been secured from backers led by the Japanese company and Saudi Arabia’s Public Investment Fund, SoftBank said in a statement.\n"", 'Vision Fund to drive SoftBank’s India investments\nSoftBank Group is likely to participate in deals worth $100 million, while Vision Fund is expected to be the lead investor in transactions of $500 million and above.\n']",0
2017-05-23,36.128,36.323,35.985,36.406,66163604,169650.26666666666,177135.4867641371,"Apple may get duty relief but has to scale up manufacturing in India
Speaking to ET, Sundararajan said the government is trying to reach a common ground with Apple so that the company can start full-fledged manufacturing here.
",0
2017-05-24,36.01,36.123,35.835,36.235,65191092,167156.64615384614,191502.1065983937,"Google, Apple, Samsung bullish on mobile payment service in India
No of daily transactions on mobile wallets doubled to 44.3 lakh within six months of the November 8 demonetisation move.
",1
2017-05-25,36.153,36.076,35.92,36.277,64755028,166038.53333333333,143851.52006256732,"Google, Apple, Samsung bullish on mobile payment service in India
No of daily transactions on mobile wallets doubled to 44.3 lakh within six months of the November 8 demonetisation move.
",0
2017-05-26,36.078,36.17,35.985,36.251,52335232,134192.90256410255,187678.07556329577,"['Ayurvedic summer wisdom: Stay away from coffee, salads this season\nAvoid spicy, dehydrating or acidic food and drinks like coffee and alcohol that aggravate pitta and agitate the mind\n', 'Recipe: The perfect cake for your tea (coffee) party!\nChef Deep Mohan Singh Bajaj, the man behind the patisserie at Trident, Gurgaon, shares his secrets.\n']",1
2017-05-30,36.097,36.071,35.99,36.296,59433392,152393.31282051283,142210.98300207348,"[""Too much money? Will SoftBank's massive $100 bn Vision Fund change investing dynamics?\nWhile it is early to predict where will Softbank deploy its excessive financial clout, experts agree it is only good news for startup investment market of India.\n"", 'Korea not satisfied with Indian mango quality/packaging: APEDA\nHe further said that ""when we think of a business plan in logistics development, we must also think those aspects which are relevant in a particular market"".\n', 'From the King of Netherlands to Arnold Schwarzenegger: These celebs have their secrets too\nHere are other public figures who lived with secrets for a long time.\n']",0
2017-05-31,35.886,36.178,35.767,36.235,65374456,167626.81025641024,183184.574423769,"['India is too big a market for Apple to ignore: Union minister Ravi Shankar Prasad\n""We are in dialogue with Apple and once the nature of exchange is formalised, we shall come up with a structured response,"" Prasad told ET in an interview.\n', ""Father of Android Andy Rubin's 'Essential' smartphone looks stunning\nThe phone's display fills most of the front, save for a camera cutout, slim bezels and a small chin at the bottom.\n""]",1
2017-06-01,35.982,35.919,35.73,36.037,51861192,132977.4153846154,162621.90258098982,"Confused where the market is headed? Turn to Buffett wisdom
Buffett fans say his actions carry deeper messages, and his words are wisdom of life.
",1
