Date,close,open,lowest,highest,total_vol,mean_vol,std_vol,news,is_up
2017-09-19,24.988,25.332,24.905,25.493,72188550,185098.84615384616,209805.93171789084,"3 Indians in Forbes 100 greatest living business minds list
Lakshmi Mittal is the chairman and CEO of Arcelormittal, Ratan Tata is Tata group's Chairman Emeritus and Vinod Khosla is the co-founder of Sun Microsystems.
",0
2017-09-20,24.927,24.977,24.738,25.217,58851000,150900.0,143539.8475066645,"[""'Tesla of buses' just set a range record\nProterra's Catalyst E2 bus drove 1,772 km on single charge setting a new record for electric buses\n""]",0
2017-09-21,24.429,24.959,24.301,25.122,57018720,146201.84615384616,137890.44148622765,"[""'Tesla of buses' just set a range record\nProterra's Catalyst E2 bus drove 1,772 km on single charge setting a new record for electric buses\n""]",0
2017-09-22,23.4,24.519,23.392,24.66,98479575,252511.73076923078,212829.1126751081,"['How electric cars can create the biggest disruption since iPhone\nThe rise of Tesla and its rivals could be turbo charged by complementary services from Uber Technologies and Alphabet Inc’s Waymo unit, just as the iPhone rode the app economy.\n', 'Mercedes plots Tesla attack with $1b US electric push\nThe German automaker will build its fifth battery plant globally and create more than 600 jobs in the region, the company said on Thursday in a statement.\n']",0
2017-09-25,22.992,23.629,22.859,23.831,92416920,236966.46153846153,220086.61212853988,"[""Tesla Motors can fly in China car market\nFor Tesla to sell millions, consumer interest in gas-powered vehicles would have to collapse, and there are no signs that'll happen.\n""]",1
2017-09-26,23.017,23.287,22.727,23.416,78009600,200024.61538461538,155267.11468896523,"Cryptocurrency derivatives? Some small town investors gaining big by betting on them
The price of bitcoin has increased sixfold in the past year, despite a 25% plunge this month.
",0
2017-09-27,22.733,23.242,22.7,23.433,71620320,184113.93316195373,186604.96162839752,"Not bothered about caps, we go where opportunity is: Raunak Onkar, PPFAS Mutual Fund
“We keep reassessing every once in a while as to why an idea works or does not work”
",0
2017-09-28,22.635,22.553,22.36,22.85,60816750,155940.38461538462,187075.50144934875,"SpaceX reveals plan for manned journey to Mars
Adelaide, Sep 29 (IANS) SpaceX on Friday unveiled its plans to put humans on Mars as early as 2024.
",1
2017-09-29,22.735,22.848,22.573,22.979,60496230,155118.53846153847,166292.52747261716,"SpaceX reveals plan for manned journey to Mars
Adelaide, Sep 29 (IANS) SpaceX on Friday unveiled its plans to put humans on Mars as early as 2024.
",1
2017-10-02,22.763,22.822,22.367,22.913,57858360,148354.76923076922,148904.12700552738,"['SpaceX to put humans on Mars by 2024, cut flight times on Earth: Elon Musk\nAdelaide, Sep 29 (IANS) SpaceX on Friday unveiled plans to put humans on Mars as early as 2024 and drastically reduce flight times on Earth with its ""most powerful"" rocket, completing the longest flight on our home planet within an hour.\n']",1
2017-10-03,23.209,22.42,22.085,23.237,121722480,312108.92307692306,310987.34063435276,"Tesla falters with Model 3 as output trails forecast
The slow start, which was designed for easier assembly, reignites concern that the company will struggle to reach the lofty production targets set by its CEO.
",1
2017-10-04,23.666,23.479,23.307,23.908,98340960,252156.3076923077,295565.6799846516,"['Many talk of Artificial Intelligence because “it makes their stock go up”: Mark Hurd, co-CEO, Oracle\n“Silicon Valley is a place where simplicity goes to die,” he said during his keynote yesterday at the Oracle Open World 2017, the $38 billion company’s annual flagship event, at San Francisco.\n']",1
2017-10-05,23.676,23.774,23.423,23.829,47621445,122735.68298969071,126665.4860786884,"The future of oil is almost here and it doesn't look very pretty
The Arab countries that have thrived on oil business will wield less influence and will have to open up their economy to other businesses.
",1
2017-10-06,23.789,23.622,23.483,24.007,49563345,127085.5,117212.14850327797,"['Backed by Boeing, Zunum Aero’s Ashish Kumar plans hybrid-electric flights in five years\nThe first model will fly about 700 miles, far enough to ferry travelers from Boston to Washington or Silicon Valley to Los Angeles\n']",0
2017-10-09,22.856,23.257,22.845,23.45,88623765,227240.42307692306,252500.2161975973,"['How artificial intelligence is reshaping recruitment, and what it means for the future of jobs\nThe recruitment industry is undergoing a big transformation, and artificial intelligence has been one of the biggest drivers behind this change.\n']",1
2017-10-10,23.707,23.112,23.035,23.709,82546020,211656.46153846153,211758.45031694672,"['How artificial intelligence is reshaping recruitment, and what it means for the future of jobs\nThe recruitment industry is undergoing a big transformation, and artificial intelligence has been one of the biggest drivers behind this change.\n']",0
2017-10-11,23.64,23.594,23.41,23.84,52873560,135921.74807197944,159135.7394470489,"Tesla EV network shows a $2.7 trillion gap, says Morgan Stanley
The industry shift to battery-powered cars is being helped by government efforts to reduce air pollution by phasing out fossil fuel-powered engines.
",1
2017-10-12,23.71,23.617,23.509,23.985,47567835,122914.30232558139,158067.7501233116,"Tesla EV network shows a $2.7 trillion gap, says Morgan Stanley
The industry shift to battery-powered cars is being helped by government efforts to reduce air pollution by phasing out fossil fuel-powered engines.
",0
2017-10-13,23.699,23.782,23.579,23.899,41396835,106692.8737113402,138068.0934320293,"Tesla EV network shows a $2.7 trillion gap, says Morgan Stanley
The industry shift to battery-powered cars is being helped by government efforts to reduce air pollution by phasing out fossil fuel-powered engines.
",0
2017-10-16,23.364,23.527,23.144,23.632,55819575,143127.11538461538,181786.3296557004,"Tesla EV network shows a $2.7 trillion gap, says Morgan Stanley
The industry shift to battery-powered cars is being helped by government efforts to reduce air pollution by phasing out fossil fuel-powered engines.
",1
2017-10-17,23.715,23.354,23.338,23.748,38419710,99275.73643410853,100661.92506381008,"Tesla EV network shows a $2.7 trillion gap, says Morgan Stanley
The industry shift to battery-powered cars is being helped by government efforts to reduce air pollution by phasing out fossil fuel-powered engines.
",1
2017-10-18,23.981,23.81,23.609,24.2,57775620,148142.61538461538,162798.63821239577,"Tesla EV network shows a $2.7 trillion gap, says Morgan Stanley
The industry shift to battery-powered cars is being helped by government efforts to reduce air pollution by phasing out fossil fuel-powered engines.
",0
2017-10-19,23.454,23.68,23.213,23.81,58939830,151127.76923076922,177756.77787784825,"['Nasscom to set up centres of excellence to better learn Artificial Intelligence\nWith the tech world getting divided between whether or not to regulate AI, the body feels that technologies should be freely allowed to mature first.\n']",0
2017-10-20,23.007,23.573,22.956,23.637,57282675,147256.23393316194,161469.1254061503,"['Nasscom to set up centres of excellence to better learn Artificial Intelligence\nWith the tech world getting divided between whether or not to regulate AI, the body feels that technologies should be freely allowed to mature first.\n']",0
2017-10-23,22.471,23.208,22.417,23.33,66791880,171261.23076923078,181243.04122664363,"['Tesla moves closer to deal to build cars in China\nChina levies a 25 percent duty on sales of imported vehicles and has not allowed foreign automakers to establish wholly owned factories in the country.\n', 'To err is human! Bill Gates, Elon Musk and Narayana Murthy reveal their biggest regrets\nIf Bill Gates could change one thing, he would have made the Control+Alt+Delete keystroke into a single button.\n', 'Tesla to build wholly-owned Shanghai plant: WSJ\nChina usually requires foreign automakers to set up joint ventures with local Chinese partners, which involves splitting profits and giving away some technology.\n']",1
2017-10-24,22.489,22.577,22.411,22.853,48215625,123629.80769230769,140223.49852773908,"['MOIL draws attention on hopes of strong demand for e-vehicle batteries\nLithium, cobalt, and manganese are major metals used in the manufacturing of batteries.\n']",0
2017-10-25,21.717,22.401,21.571,22.5,82951305,212695.65384615384,179081.01133701063,"[""Toyota's Luxury brand Lexus studying plan to set up assembly plant in India\nThe company which entered India with three hybrid vehicles in early 2017 has been already hit by the higher cess on hybrid vehicles and couple that with steep import duty, it may have compelled Lexus to look at a local assembly.\n""]",1
2017-10-26,21.74,21.905,21.547,22.015,58328520,149560.3076923077,148214.9722003563,"['Tesla Director Steve Jurvetson investigated by VC firm for misconduct\nJurvetson sits on the board of both Tesla Inc. and Space Exploration Technologies Corp., and is a close friend of Musk.\n']",0
2017-10-27,21.392,21.223,21.111,21.639,78187530,200480.84615384616,234404.72286400961,"['Japanese cos shrug off worries, stay invested in fuel cell cars\nHonda Motor introduced the concept urban sports EV at the Tokyo Motor Show on Wednesday.\n']",0
2017-10-30,21.336,21.239,21.15,21.585,49022220,125698.0,146668.81739786908,"['Maruti beats estimates, net rises 3.4%\nThe company had posted net profit of Rs 2401.5 crore in the corresponding period of the last financial year.\n', 'Global economic growth finally appearing to be coming back on track. Here’s why\nA new tracker of business spending by economists at JPMorgan Chase & Co. underpins such confidence. It points to capex growth running at a pace of around 8 percent.\n']",1
2017-10-31,22.101,21.467,21.345,22.13,63858690,163740.23076923078,158003.52927730896,"['Collateral benefit: Why self-driving cars owe a lot to Afghan, Iraq wars\nThese cars carry scars and dent from participation in a legendary series of competitions organized by the Darpa, a research and development wing of the US military.\n']",0
2017-11-01,21.407,22.113,21.351,22.174,80318460,205944.76923076922,185772.75209900987,"['Collateral benefit: Why self-driving cars owe a lot to Afghan, Iraq wars\nThese cars carry scars and dent from participation in a legendary series of competitions organized by the Darpa, a research and development wing of the US military.\n']",0
2017-11-02,19.949,20.067,19.509,20.579,229608360,588739.3846153846,637622.6194957958,"['Collateral benefit: Why self-driving cars owe a lot to Afghan, Iraq wars\nThese cars carry scars and dent from participation in a legendary series of competitions organized by the Darpa, a research and development wing of the US military.\n']",1
2017-11-03,20.406,19.98,19.675,20.417,105311160,270028.6153846154,260958.54975426965,['Production is still hell as gigafactory delays Tesla Model 3: Elon Musk\nIn July Musk predicted that Tesla would be entering a period of “production hell” in getting Model 3 manufacturing started.\n'],0
2017-11-06,20.18,20.403,19.934,20.5,73077765,187378.88461538462,190241.2953093423,['Production is still hell as gigafactory delays Tesla Model 3: Elon Musk\nIn July Musk predicted that Tesla would be entering a period of “production hell” in getting Model 3 manufacturing started.\n'],1
2017-11-07,20.402,20.094,20.002,20.433,61684485,158165.34615384616,154258.96257645014,['Production is still hell as gigafactory delays Tesla Model 3: Elon Musk\nIn July Musk predicted that Tesla would be entering a period of “production hell” in getting Model 3 manufacturing started.\n'],0
2017-11-08,20.287,20.4,20.087,20.459,57293025,146905.1923076923,134576.35855970072,"In 2017, investors can either buy bubbles or be left far behind
A portfolio stuffed with allegedly over-inflated assets would have returned 120% so far in 2017.
",0
2017-11-09,20.199,20.15,19.753,20.297,63779295,163536.65384615384,180825.1569432992,"In 2017, investors can either buy bubbles or be left far behind
A portfolio stuffed with allegedly over-inflated assets would have returned 120% so far in 2017.
",0
2017-11-10,20.195,20.19,20.123,20.557,54050295,138590.5,145638.91525208272,"[""UN to host first talks on use of 'killer robots'\nProponents of a ban, including the Campaign to Stop Killer Robots pressure group, insist that human beings must ultimately be responsible for the final decision to kill or destroy.\n""]",1
2017-11-13,21.027,20.071,19.941,21.12,90294540,231524.46153846153,184676.36659055008,"[""UN to host first talks on use of 'killer robots'\nProponents of a ban, including the Campaign to Stop Killer Robots pressure group, insist that human beings must ultimately be responsible for the final decision to kill or destroy.\n""]",0
2017-11-14,20.58,21.085,20.46,21.09,68519580,175691.23076923078,199050.8069503401,"[""UN to host first talks on use of 'killer robots'\nProponents of a ban, including the Campaign to Stop Killer Robots pressure group, insist that human beings must ultimately be responsible for the final decision to kill or destroy.\n""]",1
2017-11-15,20.75,20.371,20.1,20.833,72008100,184636.15384615384,183916.55285226819,"Microsoft & Google CEOs to help rebrand Kerala?
CEOs of Microsoft and Google- Satya Nadella and Sundar Pichai will be invited as keynote speakers to a two-day global event 'Towards a Digital Future', to be held in Kochi.
",1
2017-11-16,20.833,21.027,20.753,21.209,65920425,169026.73076923078,158221.55278460015,"Musk reveals surprise cargo in Tesla Semi: The revived roadster
The Semi truck going into production in 2019 will boast 500 miles of range, a battery and motors that will last 1 million miles and cheaper total operating costs than diesel models, Tesla’s chief executive officer said.
",1
2017-11-17,20.998,21.571,20.877,21.778,159260325,408359.8076923077,482057.0138890378,"Musk reveals surprise cargo in Tesla Semi: The revived roadster
The Semi truck going into production in 2019 will boast 500 miles of range, a battery and motors that will last 1 million miles and cheaper total operating costs than diesel models, Tesla’s chief executive officer said.
",0
2017-11-20,20.581,21.0,20.317,21.033,101445795,260117.42307692306,217552.60801960417,"We are quite ready to accept the challenge of electric vehicles: Baba Kalyani, Bharat Forge
“Two-wheelers and three wheelers and buses will probably go electric first in our country”
",1
2017-11-21,21.187,20.715,20.581,21.215,88981530,228157.76923076922,205818.48530554405,['Value-added products likely to boost Bharat Forge show\nBharat Forge will invest Rs 200 crore over the next 3 years and commercial production is expected from FY-19 end.\n'],0
2017-11-22,20.842,21.054,20.789,21.161,60850410,156026.6923076923,151214.67283484017,"['Tesla blows through $8,000 every minute amid Model 3 woes\nTesla has said it has ample money to meet its target of producing 5,000 Model 3 sedans by the end of March.\n', 'This pod will take a lot of pressure off your travel plans\nThe decoder is a bi-weekly column that will focus on any new technology or business idea and explain its effects, both on the company & the user.\n']",1
2017-11-24,21.033,20.863,20.733,21.094,40970355,159417.72373540857,184412.1819705896,"[""Tesla cranks up big battery in Australia\nTesla has completed construction of the world's largest lithium ion battery in Australia, putting it on track to meet a 100-day deadline for switching the battery packs on.\n""]",1
2017-11-27,21.116,20.819,20.634,21.156,54706560,140273.23076923078,168627.15551381937,"['Why invest in oil when it’s riding into the sunset?\nTechnological change makes the future of oil bleaker by the day. One analyst, Tony Seba, predicts that world demand for oil will peak by 2020 and then decline.\n']",1
2017-11-28,21.174,21.04,20.928,21.333,58386930,149710.07692307694,130914.41722759308,"['Why invest in oil when it’s riding into the sunset?\nTechnological change makes the future of oil bleaker by the day. One analyst, Tony Seba, predicts that world demand for oil will peak by 2020 and then decline.\n']",0
2017-11-29,20.503,21.155,20.082,21.2,99923580,256214.3076923077,199380.86812254178,"['Why invest in oil when it’s riding into the sunset?\nTechnological change makes the future of oil bleaker by the day. One analyst, Tony Seba, predicts that world demand for oil will peak by 2020 and then decline.\n']",1
2017-11-30,20.597,20.586,20.303,20.713,50988675,130740.19230769231,132374.14413510944,"How to ride the bitcoin rally in India
One should not invest large sums of money in Bitcoins as it is a very volatile asset class.
",0
2017-12-01,20.435,20.367,20.337,20.688,51174840,131217.53846153847,124137.5976097744,"Bloomberg's top 50 people who defined global business in 2017
From finance and politics to tech and entertainment, these people defined global business in throughout the current year.
",0
2017-12-04,20.349,20.453,20.041,20.551,71991630,184593.92307692306,182532.2353131091,"['ET 500: Want to play smart? Track HNIs\nHNIs are also looking at Arbitrage funds, Pre-IPO investments and startups.\n']",0
2017-12-05,20.247,20.15,20.067,20.533,48214845,123627.80769230769,179594.10009003093,"['Here’s why some automakers top the m-cap charts\nLarger the share of the premium cars in the business mix, higher will be the market valuation.\n', 'Elon Musk isn’t joking about sending a Tesla to Mars\nSpaceX currently flies its Falcon 9 rocket for customers that include Nasa, commercial satellite operators, and the US military.\n']",1
2017-12-06,20.885,20.105,20.0,20.893,76034490,194960.23076923078,273481.6690678591,"['Here’s why some automakers top the m-cap charts\nLarger the share of the premium cars in the business mix, higher will be the market valuation.\n', 'Elon Musk isn’t joking about sending a Tesla to Mars\nSpaceX currently flies its Falcon 9 rocket for customers that include Nasa, commercial satellite operators, and the US military.\n']",0
2017-12-07,20.751,20.847,20.737,21.242,54196845,138966.26923076922,139160.0085275396,"['Here’s why some automakers top the m-cap charts\nLarger the share of the premium cars in the business mix, higher will be the market valuation.\n', 'Elon Musk isn’t joking about sending a Tesla to Mars\nSpaceX currently flies its Falcon 9 rocket for customers that include Nasa, commercial satellite operators, and the US military.\n']",1
2017-12-08,21.004,20.937,20.751,21.132,40747500,104480.76923076923,110341.96526425694,"24 companies to invest Rs 60,000cr in JNPT SEZ: Nitin Gadkari
Without disclosing the name of the company, Gadkari said one of the companies has said it ""on an affidavit"" that it alone will invest Rs 6,000 crore and create employment for 40,000 people.
",1
2017-12-11,21.927,20.965,20.917,21.934,93171270,238900.6923076923,200545.14328743424,"Shashi Ruia imports India's first Tesla, Harsh Goenka asks for a ride
The RPG enterprises chairman shared pictures of the vehicle calling it his 'dream car' on Twitter.
",1
2017-12-12,22.729,22.09,21.927,22.763,104136885,267017.6538461539,338330.8610597697,"Shashi Ruia imports India's first Tesla, Harsh Goenka asks for a ride
The RPG enterprises chairman shared pictures of the vehicle calling it his 'dream car' on Twitter.
",0
2017-12-13,22.602,22.795,22.433,22.948,72995775,187168.65384615384,196317.09242661158,"Shashi Ruia imports India's first Tesla, Harsh Goenka asks for a ride
The RPG enterprises chairman shared pictures of the vehicle calling it his 'dream car' on Twitter.
",0
2017-12-14,22.525,22.851,22.46,23.163,68905545,176680.88461538462,199190.98852369885,"Shashi Ruia imports India's first Tesla, Harsh Goenka asks for a ride
The RPG enterprises chairman shared pictures of the vehicle calling it his 'dream car' on Twitter.
",1
2017-12-15,22.895,22.832,22.384,22.927,71597325,183582.88461538462,246979.85960647368,"[""Tesla's new showroom in New York's Meatpacking District is a dream come true\nFor the first time, Tesla will sell cars, solar panels and batteries permanently under one roof.\n""]",0
2017-12-18,22.587,22.977,22.505,23.115,65208405,167201.03846153847,161629.77717034306,"['Thinking of making big bucks off bitcoin? It could be a risky investment\nInvestments in bitcoin are not like in a listed company or in a startup at a certain valuation.\n', 'Chinese E-SUV cheaper than Tesla Model X\nChinese customers can buy the ES8 sports utility vehicle, with a range of 500 kilometers (311 miles) on a single charge, for 448,000 yuan ($67,783).\n']",0
2017-12-19,22.066,22.7,22.02,22.766,71980215,184564.65384615384,150577.2879400771,"['Thinking of making big bucks off bitcoin? It could be a risky investment\nInvestments in bitcoin are not like in a listed company or in a startup at a certain valuation.\n', 'Chinese E-SUV cheaper than Tesla Model X\nChinese customers can buy the ES8 sports utility vehicle, with a range of 500 kilometers (311 miles) on a single charge, for 448,000 yuan ($67,783).\n']",0
2017-12-20,21.927,22.127,21.669,22.207,71005395,182065.11538461538,145402.39382485938,"['Do you want my number? Elon Musk misfires tweet with cell number to 16.7 million followers\nMusk meant to send the message to Oculus CTO John Carmack.\n', ""Electric cars' bold ambition risks a race to nowhere\nSwitching to electric vehicles is a necessary change. But be prepared for an awful lot of blood, toil, tears and sweat in the interim.\n""]",1
2017-12-21,22.107,21.96,21.814,22.249,48858915,125925.03865979382,111393.89055988785,"['Do you want my number? Elon Musk misfires tweet with cell number to 16.7 million followers\nMusk meant to send the message to Oculus CTO John Carmack.\n', ""Electric cars' bold ambition risks a race to nowhere\nSwitching to electric vehicles is a necessary change. But be prepared for an awful lot of blood, toil, tears and sweat in the interim.\n""]",0
2017-12-22,21.679,21.979,21.655,22.061,50071785,128389.19230769231,103001.80669005451,"['Do you want my number? Elon Musk misfires tweet with cell number to 16.7 million followers\nMusk meant to send the message to Oculus CTO John Carmack.\n', ""Electric cars' bold ambition risks a race to nowhere\nSwitching to electric vehicles is a necessary change. But be prepared for an awful lot of blood, toil, tears and sweat in the interim.\n""]",0
2017-12-26,21.153,21.569,21.105,21.589,51146280,131144.3076923077,113373.04362243068,"['2018 is the year of big getting bigger: Pashupati Advani\nDespite the demonetisation ups and downs, the price of gold has held at Rs 28000-29000 forever.\n', 'In an eventful 2017, Elon Musk my ‘Person of the Year’\nAadhaar will be the Aadhaar (foundation) of India’s high-rise in a digitalised world.\n']",0
2017-12-27,20.775,21.144,20.717,21.167,55731195,142900.5,140723.20035514428,"Returns in 2018 could be far lower than 2017: Rajeev Thakkar, PPFAS MF
“Last year’s returns cannot be taken as representative of what the future will look like,” he says.
",1
2017-12-28,21.024,20.831,20.636,21.055,52622715,134930.03846153847,139561.3174945274,"Returns in 2018 could be far lower than 2017: Rajeev Thakkar, PPFAS MF
“Last year’s returns cannot be taken as representative of what the future will look like,” he says.
",0
2017-12-29,20.76,21.015,20.667,21.094,44568540,114278.30769230769,118520.40808378631,"Returns in 2018 could be far lower than 2017: Rajeev Thakkar, PPFAS MF
“Last year’s returns cannot be taken as representative of what the future will look like,” he says.
",1
2018-01-02,21.353,20.797,20.733,21.474,49839720,127794.15384615384,130135.95630017619,"[""Get it only if it fits here: Mahesh Murthy's car(ing) advice for Prashant Ruia's Tesla\nWith no support or service centers in place for the car in India yet, Murthy added that he’s happy to wait for his new ride.\n""]",0
2018-01-03,21.134,21.426,21.037,21.683,48482490,124314.07692307692,117515.21984147401,"Beating Google, Tesla, this startup's self-driving truck is all set to hit Indian roads
While the global giants like Uber, Google and Tesla figure out how to make vehicles drive on their own, a Bengaluru-based startup believes it can beat them to the market.
",0
2018-01-04,20.975,20.828,20.379,21.237,111434940,285730.6153846154,340063.69376009406,"Bangalore startup comes under radar for potentially driving autonomous car revolution
Steradian Semiconductors is jumping on the self-driving bandwagon to develop a radar-based system that would make smart cars see better and thus, drive safer.
",1
2018-01-05,21.103,21.046,20.8,21.149,53452830,137410.87403598972,127649.09516583654,"['Tesla shares fall as Musk delays Model 3 production goal again\nIncluding Model S sedans and Model X crossovers, Tesla delivered a total of 29,870 vehicles during the fourth quarter.\n', 'Ex-Google, Tesla, Uber driverless czars partner with VW, Hyundai\nAurora - a startup formed by one-time executives from autonomous car projects at Google, Tesla and Uber - will develop self-driving electric vehicles with VW and Hyundai.\n']",1
2018-01-08,22.427,21.079,21.033,22.468,115823055,296982.1923076923,223764.3087197193,"['SpaceX launches secretive Zuma spacecraft\nNew York, Jan 8 (IANS) SpaceX began the new year with a mystery-shrouded mission to deliver a government spacecraft, called Zuma, into orbit, the media reported.\n']",0
2018-01-09,22.246,22.309,21.827,22.587,83842935,214981.88461538462,207867.08776817744,"['SpaceX launches secretive Zuma spacecraft\nNew York, Jan 8 (IANS) SpaceX began the new year with a mystery-shrouded mission to deliver a government spacecraft, called Zuma, into orbit, the media reported.\n']",1
2018-01-10,22.315,22.001,22.0,22.467,44844705,115282.01799485862,136806.05451292713,"['Nissan-Renault plans $1 billion fund for auto tech startups\nThe formation of the alliance fund follows similar moves by competitors including General Motors Co.’s GM Ventures LLC, BMW Group’s i Ventures and Toyota Motor Corp.’s Toyota AI Ventures.\n', 'The robocar future may take longer than you think: CES roundup\nTruly driverless vehicles are years away, executives from auto giants Toyota Motor Corp. and Hyundai Motor Co., mega supplier Robert Bosch GmbH and ride-hailing service Lyft Inc. said this week.\n']",1
2018-01-11,22.529,22.384,22.217,22.987,80007135,205146.5,180796.39250563795,"['Read what happened when NR Narayana Murthy and Kip Thorne got into a conversation\nElon Musk is more ambitious than Jeff Bezos (about going to Mars). Given his track record with Tesla, SpaceX, he just may succeed, Kip Thorne said.\n']",0
2018-01-12,22.415,22.484,22.245,22.694,56809665,145665.8076923077,134947.73998304323,"['Read what happened when NR Narayana Murthy and Kip Thorne got into a conversation\nElon Musk is more ambitious than Jeff Bezos (about going to Mars). Given his track record with Tesla, SpaceX, he just may succeed, Kip Thorne said.\n']",1
2018-01-16,22.669,22.5,22.32,23.0,69551175,178336.34615384616,171341.10807313063,"Renewables to be primary energy source in the long run: Bibhuti Pradhan, IOCL
The next two decades may see the rise of natural gas to replace many other fossil fuels. However, the years after that may well belong to renewables such as solar.
",1
2018-01-17,23.14,22.69,22.65,23.267,76906560,197196.3076923077,216287.44751464122,"[""Ferrari says it will beat Tesla Roadster to build the first electric supercar\nFerrari will also introduce its first SUV, which will be 'the fastest on the market' by late 2019 or 2020.\n""]",0
2018-01-18,22.967,23.06,22.916,23.487,64855620,166296.46153846153,188744.57773901476,"[""Former Uber engineer Anthony Levandowski's nanny also says he stole data\nLevandowski helped start Google’s autonomous vehicle program, left to form astartup focused on autonomous trucks, then joined Uber.\n""]",1
2018-01-19,23.331,23.013,22.84,23.373,55814760,143114.76923076922,137890.69796786463,"[""Former Uber engineer Anthony Levandowski's nanny also says he stole data\nLevandowski helped start Google’s autonomous vehicle program, left to form astartup focused on autonomous trucks, then joined Uber.\n""]",1
2018-01-22,23.44,23.333,23.28,23.855,70807725,181558.26923076922,169015.8577538031,"[""One of the world's hottest stocks is tumbling in South Korea\nIf the Celltrion skeptics are right, the stock could have a lot further to drop.\n""]",1
2018-01-23,23.52,23.969,23.4,24.033,62481720,160209.53846153847,209895.50419654092,"[""One of the world's hottest stocks is tumbling in South Korea\nIf the Celltrion skeptics are right, the stock could have a lot further to drop.\n""]",0
2018-01-24,23.061,23.54,22.901,23.65,61149330,156793.15384615384,155297.87279873385,"[""Musk's new pay deal could make him the world's richest man—if Tesla succeeds\nTesla granted the billionaire founder $2.6 billion, underscoring the company’s outsize ambitions and how intimately connected its future success is to Musk.\n""]",0
2018-01-25,22.503,23.251,22.427,23.28,78977700,202506.92307692306,298506.37358711066,"['India ending curbs will benefit 10 foreign retailers\nThe companies which have sought government permission to set up single-brand establishments include Fast Retailing Co., operator of Japanese casual-wear brand Uniqlo.\n', 'Tesla still welcome in India after Musk picks Chinese site\nModi on Tuesday told the World Economic Forum in Davos that India is removing red tape and laying out the red carpet for global investors.\n']",1
2018-01-26,22.847,22.702,22.381,22.933,50653320,129880.30769230769,154341.87702219005,"['IT firms see a big spot in smart car revolution\n“We predict there will be few big deals ($50 million+) in automotive in next two to three years,” said Pareekh Jain, senior vice-president, engineering services, at HfS Research.\n']",1
2018-01-29,23.289,22.666,22.552,23.39,53485110,137141.3076923077,182977.85397895318,"['IT firms see a big spot in smart car revolution\n“We predict there will be few big deals ($50 million+) in automotive in next two to three years,” said Pareekh Jain, senior vice-president, engineering services, at HfS Research.\n']",0
2018-01-30,23.055,23.028,22.811,23.218,46318860,118766.30769230769,122988.41512713092,"['Elon Musk is selling flamethrowers and making millions from it\nThe flamethrower is supposed to ""liven up any party"" is the ""world\'s safest flamethrower"" and comes with a ""fire extinguisher sold separately (for exorbitant amounts of money)"".\n']",1
2018-01-31,23.631,23.24,23.013,23.746,60693450,155624.23076923078,126263.08337684603,['Carmaker Faraday sues ex-execs for alleged trade secrets theft\nFaraday accused former CFO Stefan Krause and ex-CTO Ulrich Kranz of soliciting at least 20 former employees to join a key rival they started.\n'],0
2018-02-01,23.283,23.379,23.242,23.977,45983325,118209.0616966581,220167.33728998533,"Hot wheels: New tech from Lamborghini, Audi set to take auto space by storm
Innovation is the buzz word for the automobile industry.
",0
2018-02-02,22.917,23.237,22.701,23.463,40949715,105540.50257731958,119830.81289925228,"Hot wheels: New tech from Lamborghini, Audi set to take auto space by storm
Innovation is the buzz word for the automobile industry.
",0
2018-02-05,22.21,22.429,22.2,22.965,46860555,120464.15167095116,140144.0169643435,"[""SpaceX's hot new monster rocket launched from same pad that hoisted men to the moon\nFalcon Heavy represents serious business for private space company founded by Elon Musk.\n"", 'Apple co-founder Steve Wozniak to address Global Business Summit on February 24\nWozniak, who arguably has been called ‘The inventor of personal computer’, was the computing and software genius who invented Apple I and Apple II computers.\n', 'SIPs, MFs or cryptocurrency: CEOs, top bosses reveal their saving and investment plans\nTop execs reveal their traditional method of saving, as well as the new age idea that they invest in.\n']",1
2018-02-06,22.265,21.68,21.567,22.415,55551030,142438.53846153847,196224.2198387571,"[""SpaceX's hot new monster rocket launched from same pad that hoisted men to the moon\nFalcon Heavy represents serious business for private space company founded by Elon Musk.\n"", 'Apple co-founder Steve Wozniak to address Global Business Summit on February 24\nWozniak, who arguably has been called ‘The inventor of personal computer’, was the computing and software genius who invented Apple I and Apple II computers.\n', 'SIPs, MFs or cryptocurrency: CEOs, top bosses reveal their saving and investment plans\nTop execs reveal their traditional method of saving, as well as the new age idea that they invest in.\n']",1
2018-02-07,22.985,22.585,22.377,23.067,66340950,170105.0,165479.61653574585,"[""SpaceX's hot new monster rocket launched from same pad that hoisted men to the moon\nFalcon Heavy represents serious business for private space company founded by Elon Musk.\n"", 'Apple co-founder Steve Wozniak to address Global Business Summit on February 24\nWozniak, who arguably has been called ‘The inventor of personal computer’, was the computing and software genius who invented Apple I and Apple II computers.\n', 'SIPs, MFs or cryptocurrency: CEOs, top bosses reveal their saving and investment plans\nTop execs reveal their traditional method of saving, as well as the new age idea that they invest in.\n']",0
